Title,Genre,Ratings,Vote_Counts,Runtime
Bhoot Jolokiya,thriller,6.0,154,88
Bhoothaddam Bhaskar Narayana,thriller,6.2,294,141
Big Rage,thriller,3.6,176,115
Big/Bad/Wolf,thriller,4.0,7,99
Bigul,thriller,8.9,56,144
Bionic,thriller,4.3,1800,110
Bipolar,thriller,6.0,154,75
Birthmark,thriller,4.5,192,117
Bitter Gold,thriller,8.0,60,83
Black,thriller,7.1,2900,115
Black Cab,thriller,4.1,1900,88
Black Dog,thriller,7.2,4000,116
Black Eyed Susan,thriller,5.0,375,85
Black Game Night,thriller,6.0,154,99
Black Heat,thriller,8.1,141,93
Black Magic,thriller,6.0,154,73
Black Spines,thriller,6.9,24,100
Black.White.Red.,thriller,7.8,25,93
Blackout,thriller,6.1,11000,122
Blackwater Lane,thriller,4.6,2400,108
Blades of Grass,thriller,6.0,154,91
Blame the Game,thriller,5.4,5400,92
Blink,thriller,6.9,1600,136
Blink Twice,thriller,6.5,113000,102
Blitz,thriller,7.2,9,99
Blood Dried Hands,thriller,6.2,169,115
Blood Money,thriller,6.0,154,81
Blood Moon,thriller,6.0,154,99
Blood Star,thriller,6.3,6200,97
Blood and Black,thriller,7.1,1100,88
Blood of My Brother,thriller,6.0,154,99
"Blood, Beach, Betrayal",thriller,6.0,86,92
Bloodline,thriller,9.2,50,80
Bloodline,thriller,6.0,154,99
Bloodline Killer,thriller,4.2,5200,105
Bloody Beggar,thriller,6.2,4600,134
Bloody Money,thriller,6.0,154,81
Blue Christmas,thriller,5.8,21,79
Blue Lock: Episode Nagi,thriller,6.6,2700,91
Blue Power,thriller,6.0,154,99
Blues de la Civilización,thriller,5.2,7,69
Boarding House,thriller,6.0,12,86
Body Language,thriller,7.0,13,99
Bogota: City of the Lost,thriller,5.4,2100,108
Boksi Ko Ghar,thriller,7.7,960,116
Bond of Justice: Kizuna Part I - Encounter,thriller,5.6,20,92
Bone Lake,thriller,6.0,154,94
Boney Island Reality Show,thriller,4.2,23,87
Boneyard,thriller,4.1,5300,96
Bonhoeffer: Pastor. Spy. Assassin.,thriller,6.2,4000,133
Bonnie,thriller,7.2,46,120
Borderlands,thriller,4.7,51000,101
Borderless Fog,thriller,5.2,1300,110
Bosco,thriller,5.5,4000,99
Bottle Girl,thriller,6.0,154,99
Bougainvillea,thriller,6.4,3400,138
Boundless,thriller,5.6,2100,121
Bozji gnjev,thriller,7.2,59,111
Brahmavaram PS Paridilo,thriller,8.6,2700,104
Bramayugam,thriller,7.8,15000,139
Break War,thriller,2.7,17,86
Break of Dawn,thriller,6.0,154,99
Breakdown,thriller,6.0,154,89
Breaking Tradition,thriller,6.5,28,87
Breathe,thriller,4.3,7600,93
Brief History of a Family,thriller,6.8,455,100
Bring Them Down,thriller,6.5,4400,106
Broken Innocence,thriller,5.1,359,108
Buc-ees: Curse of the Beaver,thriller,6.0,154,99
Buio come il cuore,thriller,7.8,26,101
Bulanik,thriller,4.6,16,91
Bulanik,thriller,6.0,154,99
